city,state,latitude,longitude,date,time,hour,day_of_week,is_weekend,road_type,lanes,traffic_signal,weather,visibility,temperature,traffic_density,cause,accident_severity,vehicles_involved,casualties,is_peak_hour,festival,month,year,day,is_night,high_risk
Chennai,Tamil Nadu,12.816074,80.262722,2024-11-09,3:00,3,Saturday,1,rural,2,0,rain,low,21,low,drunk driving,major,4,3,0,No Festival,11,2024,9,1,1
Hyderabad,Telangana,17.311839,78.529839,2025-02-04,22:00,22,Tuesday,0,urban,6,1,clear,high,16,low,poor road,minor,1,0,0,No Festival,2,2025,4,1,0
Pune,Maharashtra,18.575185,73.946037,2024-11-02,18:00,18,Saturday,1,urban,6,0,clear,high,25,high,poor road,minor,1,1,1,No Festival,11,2024,2,0,0
Kolkata,West Bengal,22.559082,88.404331,2023-12-07,21:00,21,Thursday,0,urban,6,1,clear,high,35,medium,drunk driving,major,5,2,0,No Festival,12,2023,7,1,1
Chandigarh,Punjab,30.653711,76.702976,2023-05-21,10:00,10,Sunday,1,rural,2,1,clear,high,38,high,drunk driving,minor,1,1,1,No Festival,5,2023,21,0,0
Mumbai,Maharashtra,19.024531,72.791252,2022-02-11,23:00,23,Friday,0,rural,5,1,fog,low,28,medium,drunk driving,minor,1,0,0,No Festival,2,2022,11,1,0
Chandigarh,Punjab,30.643854,76.755245,2024-03-30,3:00,3,Saturday,1,rural,3,0,rain,low,30,low,poor road,minor,1,0,0,No Festival,3,2024,30,1,0
Hyderabad,Telangana,17.484044,78.489467,2024-06-22,6:00,6,Saturday,1,highway,2,1,fog,low,22,medium,weather,minor,2,2,0,No Festival,6,2024,22,0,0
Delhi,Delhi,28.728297,76.893088,2024-07-23,20:00,20,Tuesday,0,rural,1,0,rain,medium,28,low,weather,major,2,2,0,No Festival,7,2024,23,1,1
Chennai,Tamil Nadu,13.035809,80.170197,2022-02-22,9:00,9,Tuesday,0,highway,5,0,rain,medium,29,high,overspeeding,fatal,2,2,1,No Festival,2,2022,22,0,1
Kolkata,West Bengal,22.680277,88.413277,2023-03-28,13:00,13,Tuesday,0,urban,5,1,clear,high,18,high,overspeeding,major,2,1,0,No Festival,3,2023,28,0,1
Kolkata,West Bengal,22.610398,88.422683,2022-09-01,3:00,3,Thursday,0,rural,1,0,rain,medium,20,low,weather,minor,4,4,0,No Festival,9,2022,1,1,0
Hyderabad,Telangana,17.506495,78.350651,2022-04-23,9:00,9,Saturday,1,rural,2,1,fog,low,23,high,weather,fatal,3,3,1,No Festival,4,2022,23,0,1
Kolkata,West Bengal,22.578619,88.434632,2025-03-17,11:00,11,Monday,0,rural,3,0,clear,high,34,low,poor road,major,1,0,0,No Festival,3,2025,17,0,1
Delhi,Delhi,28.525359,77.044932,2023-06-10,21:00,21,Saturday,1,urban,2,1,rain,low,39,low,distraction,major,2,1,0,No Festival,6,2023,10,1,1
Pune,Maharashtra,18.652013,73.731641,2025-01-24,16:00,16,Friday,0,urban,2,0,rain,medium,28,medium,distraction,minor,4,4,0,No Festival,1,2025,24,0,0
Bangalore,Karnataka,12.801797,77.427985,2023-05-20,3:00,3,Saturday,1,rural,4,1,fog,low,34,low,drunk driving,minor,4,4,0,No Festival,5,2023,20,1,0
Hyderabad,Telangana,17.220691,78.5396,2022-10-14,0:00,0,Friday,0,highway,6,0,clear,high,37,low,poor road,minor,2,2,0,No Festival,10,2022,14,1,0
Bangalore,Karnataka,12.987178,77.573292,2024-09-11,6:00,6,Wednesday,0,highway,2,1,clear,high,30,medium,weather,minor,3,0,0,No Festival,9,2024,11,0,0
Mumbai,Maharashtra,18.912094,72.83412,2023-05-13,15:00,15,Saturday,1,urban,1,1,rain,medium,21,high,overspeeding,minor,4,2,0,No Festival,5,2023,13,0,0
Chandigarh,Punjab,30.656304,76.834697,2024-02-12,0:00,0,Monday,0,rural,5,0,fog,low,37,high,weather,minor,3,0,0,No Festival,2,2024,12,1,0
Pune,Maharashtra,18.68797,73.850589,2024-07-07,14:00,14,Sunday,1,urban,6,1,rain,low,39,low,weather,minor,2,0,0,No Festival,7,2024,7,0,0
Pune,Maharashtra,18.453133,73.928925,2025-04-02,3:00,3,Wednesday,0,urban,2,1,rain,medium,18,low,distraction,minor,4,3,0,No Festival,4,2025,2,1,0
Kolkata,West Bengal,22.547589,88.485437,2024-07-20,16:00,16,Saturday,1,rural,4,0,rain,low,39,high,weather,minor,4,1,0,No Festival,7,2024,20,0,0
Chennai,Tamil Nadu,12.800328,80.212585,2023-12-19,6:00,6,Tuesday,0,rural,2,1,fog,low,33,low,weather,minor,3,2,0,No Festival,12,2023,19,0,0
Delhi,Delhi,28.69111,77.219116,2024-12-31,11:00,11,Tuesday,0,rural,3,0,clear,high,25,medium,drunk driving,major,2,2,0,No Festival,12,2024,31,0,1
Bangalore,Karnataka,12.957344,77.497573,2024-06-25,21:00,21,Tuesday,0,urban,6,1,clear,high,24,high,distraction,minor,5,2,0,No Festival,6,2024,25,1,0
Bangalore,Karnataka,12.970866,77.727784,2022-07-03,3:00,3,Sunday,1,highway,1,1,rain,low,16,medium,distraction,major,3,0,0,No Festival,7,2022,3,1,1
Hyderabad,Telangana,17.38315,78.537405,2022-07-18,17:00,17,Monday,0,highway,2,0,rain,medium,28,high,distraction,major,1,1,1,No Festival,7,2022,18,0,1
Delhi,Delhi,28.510438,76.823901,2022-07-02,11:00,11,Saturday,1,highway,3,1,clear,high,39,medium,overspeeding,minor,2,2,0,No Festival,7,2022,2,0,0
Chandigarh,Punjab,30.613923,76.816082,2024-03-13,0:00,0,Wednesday,0,urban,4,0,rain,medium,31,high,overspeeding,major,1,0,0,No Festival,3,2024,13,1,1
Chennai,Tamil Nadu,13.106379,80.121158,2023-10-26,2:00,2,Thursday,0,urban,1,1,clear,high,27,medium,weather,major,1,0,0,No Festival,10,2023,26,1,1
Hyderabad,Telangana,17.408809,78.40215,2024-08-28,0:00,0,Wednesday,0,urban,6,1,rain,medium,22,low,drunk driving,major,5,1,0,No Festival,8,2024,28,1,1
Chandigarh,Punjab,30.705263,76.736215,2024-07-21,17:00,17,Sunday,1,highway,1,1,fog,low,26,high,drunk driving,minor,5,2,1,No Festival,7,2024,21,0,0
Chennai,Tamil Nadu,13.019017,80.244442,2022-10-28,6:00,6,Friday,0,urban,6,0,rain,low,36,high,overspeeding,major,2,2,0,No Festival,10,2022,28,0,1
Delhi,Delhi,28.614558,77.212181,2022-07-31,18:00,18,Sunday,1,rural,3,0,clear,high,29,high,distraction,major,3,3,1,No Festival,7,2022,31,0,1
Bangalore,Karnataka,13.091095,77.682125,2024-02-27,3:00,3,Tuesday,0,rural,2,1,rain,low,38,low,drunk driving,major,5,4,0,No Festival,2,2024,27,1,1
Kolkata,West Bengal,22.686659,88.467123,2024-02-03,10:00,10,Saturday,1,rural,6,0,clear,high,23,high,distraction,fatal,1,1,1,No Festival,2,2024,3,0,1
Chennai,Tamil Nadu,13.121331,80.152805,2024-11-24,10:00,10,Sunday,1,rural,4,0,clear,high,29,low,poor road,major,1,0,1,No Festival,11,2024,24,0,1
Chandigarh,Punjab,30.772272,76.886776,2025-01-26,10:00,10,Sunday,1,urban,3,1,rain,medium,31,high,weather,minor,4,0,1,No Festival,1,2025,26,0,0
Bangalore,Karnataka,13.104214,77.48054,2023-05-15,23:00,23,Monday,0,highway,2,1,clear,high,19,low,weather,minor,1,0,0,No Festival,5,2023,15,1,0
Pune,Maharashtra,18.400045,73.87265,2023-05-15,4:00,4,Monday,0,urban,5,1,rain,low,26,low,poor road,major,1,1,0,No Festival,5,2023,15,1,1
Kolkata,West Bengal,22.564424,88.295053,2025-01-02,9:00,9,Thursday,0,rural,3,1,rain,medium,23,high,distraction,minor,1,0,1,No Festival,1,2025,2,0,0
Hyderabad,Telangana,17.523204,78.54836,2022-01-01,0:00,0,Saturday,1,rural,5,1,fog,low,26,low,poor road,minor,5,3,0,No Festival,1,2022,1,1,0
Delhi,Delhi,28.510778,77.092689,2023-10-24,8:00,8,Tuesday,0,urban,3,1,rain,low,19,medium,distraction,fatal,2,2,1,No Festival,10,2023,24,0,1
Mumbai,Maharashtra,18.845514,72.826188,2024-07-11,4:00,4,Thursday,0,urban,5,0,fog,low,34,low,weather,major,4,4,0,No Festival,7,2024,11,1,1
Pune,Maharashtra,18.4772,73.933186,2022-05-06,2:00,2,Friday,0,urban,1,1,clear,high,16,medium,overspeeding,minor,4,4,0,No Festival,5,2022,6,1,0
Chandigarh,Punjab,30.740061,76.825071,2023-03-11,19:00,19,Saturday,1,rural,5,0,fog,low,37,high,poor road,major,1,1,1,No Festival,3,2023,11,0,1
Chandigarh,Punjab,30.759688,76.862174,2022-12-02,20:00,20,Friday,0,highway,2,0,fog,low,15,high,drunk driving,minor,3,1,0,No Festival,12,2022,2,1,0
Pune,Maharashtra,18.692015,73.990758,2023-04-16,2:00,2,Sunday,1,highway,4,0,fog,low,32,low,poor road,minor,5,3,0,No Festival,4,2023,16,1,0
Pune,Maharashtra,18.513864,73.962287,2023-08-16,19:00,19,Wednesday,0,urban,4,0,fog,low,26,high,overspeeding,fatal,5,5,1,No Festival,8,2023,16,0,1
Pune,Maharashtra,18.598085,73.898877,2023-01-12,19:00,19,Thursday,0,urban,2,1,rain,medium,39,medium,overspeeding,fatal,3,3,1,No Festival,1,2023,12,0,1
Chandigarh,Punjab,30.604705,76.809635,2022-09-11,23:00,23,Sunday,1,rural,1,1,rain,low,32,low,weather,major,2,0,0,No Festival,9,2022,11,1,1
Mumbai,Maharashtra,19.07929,72.997366,2023-02-19,23:00,23,Sunday,1,highway,3,0,rain,low,38,low,weather,minor,3,3,0,No Festival,2,2023,19,1,0
Pune,Maharashtra,18.426114,73.774536,2023-10-06,23:00,23,Friday,0,rural,6,0,rain,medium,33,medium,drunk driving,major,3,3,0,No Festival,10,2023,6,1,1
Mumbai,Maharashtra,19.080825,72.94761,2023-12-27,8:00,8,Wednesday,0,rural,2,1,clear,high,27,high,drunk driving,minor,1,0,1,No Festival,12,2023,27,0,0
Hyderabad,Telangana,17.310842,78.389258,2023-02-18,22:00,22,Saturday,1,highway,6,1,clear,high,16,low,distraction,major,3,2,0,No Festival,2,2023,18,1,1
Chandigarh,Punjab,30.637696,76.845742,2023-08-11,18:00,18,Friday,0,urban,3,0,rain,medium,35,medium,drunk driving,major,2,0,1,No Festival,8,2023,11,0,1
Mumbai,Maharashtra,19.006079,72.842004,2022-04-26,8:00,8,Tuesday,0,rural,4,0,rain,medium,39,medium,drunk driving,minor,5,0,1,No Festival,4,2022,26,0,0
Kolkata,West Bengal,22.596609,88.363628,2024-07-21,13:00,13,Sunday,1,rural,3,1,rain,medium,39,low,drunk driving,fatal,4,4,0,No Festival,7,2024,21,0,1
Chennai,Tamil Nadu,12.995069,80.185781,2024-11-29,18:00,18,Friday,0,urban,5,0,rain,medium,33,high,poor road,major,4,4,1,No Festival,11,2024,29,0,1
Bangalore,Karnataka,13.117755,77.616941,2022-06-08,14:00,14,Wednesday,0,urban,4,1,fog,low,25,medium,poor road,minor,4,1,0,No Festival,6,2022,8,0,0
Pune,Maharashtra,18.509121,73.866182,2023-01-18,11:00,11,Wednesday,0,highway,2,1,clear,high,23,medium,distraction,major,1,0,0,No Festival,1,2023,18,0,1
Mumbai,Maharashtra,19.253115,72.768662,2023-07-29,1:00,1,Saturday,1,highway,4,1,rain,medium,19,low,overspeeding,fatal,3,3,0,No Festival,7,2023,29,1,1
Pune,Maharashtra,18.603384,73.90607,2022-06-07,0:00,0,Tuesday,0,rural,4,0,rain,medium,34,low,overspeeding,major,4,1,0,No Festival,6,2022,7,1,1
Hyderabad,Telangana,17.518663,78.445447,2023-11-28,5:00,5,Tuesday,0,highway,4,1,fog,low,40,high,distraction,minor,4,4,0,No Festival,11,2023,28,1,0
Chandigarh,Punjab,30.758682,76.717956,2023-03-20,23:00,23,Monday,0,rural,5,0,clear,high,29,low,poor road,fatal,2,2,0,No Festival,3,2023,20,1,1
Chennai,Tamil Nadu,13.103214,80.220878,2022-02-23,11:00,11,Wednesday,0,highway,5,0,fog,low,28,high,poor road,minor,3,3,0,No Festival,2,2022,23,0,0
Chandigarh,Punjab,30.745192,76.796909,2023-04-10,2:00,2,Monday,0,rural,4,0,fog,low,38,low,distraction,minor,3,3,0,No Festival,4,2023,10,1,0
Pune,Maharashtra,18.460004,73.948942,2024-08-05,3:00,3,Monday,0,urban,2,0,rain,medium,39,low,overspeeding,major,2,1,0,No Festival,8,2024,5,1,1
Mumbai,Maharashtra,19.11215,72.937231,2023-04-25,7:00,7,Tuesday,0,highway,5,0,fog,low,40,high,drunk driving,major,1,0,0,No Festival,4,2023,25,0,1
Kolkata,West Bengal,22.512132,88.36229,2024-09-26,20:00,20,Thursday,0,urban,1,1,clear,high,36,high,distraction,major,3,1,0,No Festival,9,2024,26,1,1
Mumbai,Maharashtra,19.0271,72.857153,2024-05-29,11:00,11,Wednesday,0,rural,6,1,fog,low,24,high,distraction,major,5,1,0,No Festival,5,2024,29,0,1
Kolkata,West Bengal,22.60692,88.438905,2023-03-01,5:00,5,Wednesday,0,rural,6,0,fog,low,32,high,drunk driving,major,1,0,0,No Festival,3,2023,1,1,1
Bangalore,Karnataka,12.881647,77.486966,2024-01-31,19:00,19,Wednesday,0,highway,5,1,fog,low,15,medium,overspeeding,minor,1,1,1,No Festival,1,2024,31,0,0
Kolkata,West Bengal,22.495954,88.200316,2022-03-15,18:00,18,Tuesday,0,urban,1,1,clear,high,27,low,poor road,major,4,4,1,No Festival,3,2022,15,0,1
Mumbai,Maharashtra,19.00337,72.744031,2023-12-21,17:00,17,Thursday,0,highway,4,0,fog,low,23,medium,distraction,major,5,0,1,No Festival,12,2023,21,0,1
Bangalore,Karnataka,12.873421,77.68583,2023-09-12,5:00,5,Tuesday,0,urban,2,1,rain,low,22,low,weather,minor,4,2,0,No Festival,9,2023,12,1,0
Delhi,Delhi,28.776628,76.864804,2024-06-28,14:00,14,Friday,0,rural,2,1,rain,medium,28,medium,poor road,minor,5,5,0,No Festival,6,2024,28,0,0
Chennai,Tamil Nadu,12.817179,80.168162,2024-02-28,10:00,10,Wednesday,0,highway,2,1,rain,low,22,high,overspeeding,major,3,3,1,No Festival,2,2024,28,0,1
Kolkata,West Bengal,22.458235,88.360138,2024-06-23,22:00,22,Sunday,1,highway,2,0,clear,high,15,high,distraction,minor,3,1,0,No Festival,6,2024,23,1,0
Hyderabad,Telangana,17.213537,78.271401,2022-12-08,23:00,23,Thursday,0,highway,5,1,rain,low,17,medium,weather,major,5,1,0,No Festival,12,2022,8,1,1
Delhi,Delhi,28.857391,77.094864,2023-08-15,20:00,20,Tuesday,0,urban,5,1,fog,low,30,high,weather,major,1,1,0,No Festival,8,2023,15,1,1
Hyderabad,Telangana,17.575746,78.456017,2022-01-24,9:00,9,Monday,0,highway,5,1,fog,low,40,high,poor road,minor,1,0,1,No Festival,1,2022,24,0,0
Pune,Maharashtra,18.598374,73.911595,2023-07-15,8:00,8,Saturday,1,urban,1,1,clear,high,40,high,poor road,major,5,2,1,No Festival,7,2023,15,0,1
Bangalore,Karnataka,13.072683,77.656376,2023-08-15,9:00,9,Tuesday,0,highway,1,1,fog,low,24,low,weather,minor,2,2,1,No Festival,8,2023,15,0,0
Pune,Maharashtra,18.679305,73.747897,2023-11-17,11:00,11,Friday,0,urban,5,0,rain,low,25,high,drunk driving,minor,3,3,0,No Festival,11,2023,17,0,0
Hyderabad,Telangana,17.594801,78.438036,2024-05-27,14:00,14,Monday,0,rural,4,1,fog,low,16,medium,distraction,major,2,0,0,No Festival,5,2024,27,0,1
Delhi,Delhi,28.554914,77.194699,2023-05-17,20:00,20,Wednesday,0,highway,1,0,clear,high,24,high,drunk driving,minor,1,0,0,No Festival,5,2023,17,1,0
Bangalore,Karnataka,13.05414,77.471889,2024-02-13,1:00,1,Tuesday,0,urban,2,1,fog,low,38,low,poor road,minor,5,0,0,No Festival,2,2024,13,1,0
Kolkata,West Bengal,22.489087,88.216227,2024-09-15,10:00,10,Sunday,1,urban,5,0,rain,low,35,low,distraction,minor,3,3,1,No Festival,9,2024,15,0,0
Kolkata,West Bengal,22.563053,88.368433,2023-02-25,11:00,11,Saturday,1,highway,6,0,clear,high,37,medium,distraction,minor,4,4,0,No Festival,2,2023,25,0,0
Pune,Maharashtra,18.470062,73.8666,2022-11-26,12:00,12,Saturday,1,rural,2,0,clear,high,24,low,weather,fatal,1,1,0,No Festival,11,2022,26,0,1
Pune,Maharashtra,18.43276,73.899539,2023-07-15,9:00,9,Saturday,1,highway,6,1,clear,high,25,high,distraction,major,3,1,1,No Festival,7,2023,15,0,1
Bangalore,Karnataka,12.805664,77.462955,2024-08-15,23:00,23,Thursday,0,rural,2,1,clear,high,34,medium,overspeeding,minor,1,1,0,No Festival,8,2024,15,1,0
Pune,Maharashtra,18.513608,73.852287,2023-08-16,12:00,12,Wednesday,0,rural,2,1,fog,low,18,high,overspeeding,major,3,0,0,No Festival,8,2023,16,0,1
Pune,Maharashtra,18.668857,73.708944,2022-11-10,22:00,22,Thursday,0,rural,1,0,clear,high,26,medium,overspeeding,major,1,1,0,No Festival,11,2022,10,1,1
Delhi,Delhi,28.812799,76.946557,2025-01-09,19:00,19,Thursday,0,highway,5,0,rain,low,22,high,distraction,major,1,1,1,No Festival,1,2025,9,0,1
Mumbai,Maharashtra,18.956535,72.73,2022-05-26,3:00,3,Thursday,0,highway,2,0,rain,medium,38,medium,distraction,minor,3,2,0,No Festival,5,2022,26,1,0
Hyderabad,Telangana,17.321026,78.401068,2024-04-01,5:00,5,Monday,0,rural,4,1,rain,medium,37,low,weather,major,4,1,0,No Festival,4,2024,1,1,1
Delhi,Delhi,28.855687,77.073245,2022-05-20,1:00,1,Friday,0,urban,5,1,clear,high,36,low,drunk driving,minor,3,3,0,No Festival,5,2022,20,1,0
Kolkata,West Bengal,22.447694,88.392106,2023-02-01,15:00,15,Wednesday,0,urban,5,1,rain,low,24,low,drunk driving,minor,2,2,0,No Festival,2,2023,1,0,0
Pune,Maharashtra,18.494955,73.96599,2024-10-27,20:00,20,Sunday,1,highway,6,1,fog,low,27,low,poor road,major,3,2,0,No Festival,10,2024,27,1,1
Delhi,Delhi,28.654184,77.280807,2023-02-05,18:00,18,Sunday,1,urban,5,1,fog,low,28,medium,drunk driving,minor,2,2,1,No Festival,2,2023,5,0,0
Mumbai,Maharashtra,18.915193,72.800732,2022-04-01,15:00,15,Friday,0,rural,2,1,rain,low,16,low,distraction,minor,2,2,0,No Festival,4,2022,1,0,0
Chandigarh,Punjab,30.764444,76.855934,2022-01-05,23:00,23,Wednesday,0,urban,5,1,fog,low,40,medium,weather,major,4,0,0,No Festival,1,2022,5,1,1
Hyderabad,Telangana,17.200809,78.569117,2024-12-18,2:00,2,Wednesday,0,urban,4,1,rain,low,16,low,overspeeding,minor,3,3,0,No Festival,12,2024,18,1,0
Hyderabad,Telangana,17.551794,78.270017,2023-07-16,5:00,5,Sunday,1,highway,4,1,rain,low,24,medium,drunk driving,minor,5,0,0,No Festival,7,2023,16,1,0
Hyderabad,Telangana,17.422981,78.277939,2025-02-18,2:00,2,Tuesday,0,rural,5,1,rain,medium,17,low,overspeeding,minor,2,0,0,No Festival,2,2025,18,1,0
Chandigarh,Punjab,30.671457,76.893298,2022-04-23,11:00,11,Saturday,1,urban,1,0,clear,high,35,high,weather,minor,5,0,0,No Festival,4,2022,23,0,0
Hyderabad,Telangana,17.476665,78.421245,2025-01-02,11:00,11,Thursday,0,rural,3,0,fog,low,21,high,drunk driving,minor,5,2,0,No Festival,1,2025,2,0,0
Pune,Maharashtra,18.477334,73.815056,2024-02-15,18:00,18,Thursday,0,urban,4,0,rain,medium,29,high,overspeeding,major,2,2,1,No Festival,2,2024,15,0,1
Hyderabad,Telangana,17.268045,78.397765,2022-01-14,18:00,18,Friday,0,urban,5,1,rain,medium,22,medium,drunk driving,minor,5,5,1,No Festival,1,2022,14,0,0
Delhi,Delhi,28.461163,77.1369,2023-02-22,0:00,0,Wednesday,0,highway,6,0,rain,medium,33,low,weather,major,2,2,0,No Festival,2,2023,22,1,1
Bangalore,Karnataka,13.115534,77.582504,2022-05-13,4:00,4,Friday,0,highway,1,0,rain,medium,34,low,weather,major,5,4,0,No Festival,5,2022,13,1,1
Pune,Maharashtra,18.587434,73.994245,2023-09-01,10:00,10,Friday,0,rural,6,0,clear,high,33,medium,distraction,minor,1,1,1,No Festival,9,2023,1,0,0
Chennai,Tamil Nadu,12.966211,80.231067,2023-08-30,6:00,6,Wednesday,0,highway,3,1,clear,high,33,high,distraction,minor,1,1,0,No Festival,8,2023,30,0,0
Bangalore,Karnataka,12.946062,77.558661,2022-01-15,23:00,23,Saturday,1,rural,6,0,rain,medium,31,low,poor road,fatal,4,4,0,No Festival,1,2022,15,1,1
Delhi,Delhi,28.679918,77.019745,2023-11-10,13:00,13,Friday,0,urban,5,1,rain,medium,37,high,overspeeding,major,1,0,0,No Festival,11,2023,10,0,1
Mumbai,Maharashtra,18.893257,72.803846,2023-12-08,18:00,18,Friday,0,rural,3,0,rain,low,36,low,poor road,fatal,1,1,1,No Festival,12,2023,8,0,1
Delhi,Delhi,28.884714,77.046846,2024-04-15,16:00,16,Monday,0,urban,6,0,fog,low,35,low,distraction,minor,3,0,0,No Festival,4,2024,15,0,0
Chandigarh,Punjab,30.674324,76.773747,2022-05-17,14:00,14,Tuesday,0,urban,3,0,rain,medium,16,high,distraction,major,5,5,0,No Festival,5,2022,17,0,1
Bangalore,Karnataka,12.970376,77.780008,2022-12-07,20:00,20,Wednesday,0,rural,3,1,rain,medium,35,high,overspeeding,minor,3,2,0,No Festival,12,2022,7,1,0
Bangalore,Karnataka,12.850867,77.537287,2024-06-02,18:00,18,Sunday,1,rural,4,1,rain,low,33,medium,poor road,minor,3,2,1,No Festival,6,2024,2,0,0
Hyderabad,Telangana,17.595542,78.420493,2023-12-03,22:00,22,Sunday,1,highway,2,0,rain,medium,38,medium,distraction,minor,2,0,0,No Festival,12,2023,3,1,0
Hyderabad,Telangana,17.47607,78.422615,2023-09-04,21:00,21,Monday,0,rural,3,0,clear,high,33,low,drunk driving,fatal,2,2,0,No Festival,9,2023,4,1,1
Delhi,Delhi,28.842606,76.94398,2023-12-15,1:00,1,Friday,0,rural,5,0,rain,medium,15,low,drunk driving,minor,3,1,0,No Festival,12,2023,15,1,0
Bangalore,Karnataka,12.883751,77.476178,2024-02-03,17:00,17,Saturday,1,highway,2,1,fog,low,18,medium,weather,minor,3,1,1,No Festival,2,2024,3,0,0
Kolkata,West Bengal,22.52896,88.20754,2022-08-15,21:00,21,Monday,0,urban,5,0,fog,low,21,medium,drunk driving,minor,1,1,0,No Festival,8,2022,15,1,0
Mumbai,Maharashtra,18.983405,72.771021,2022-11-05,5:00,5,Saturday,1,highway,3,1,fog,low,35,high,overspeeding,minor,1,1,0,No Festival,11,2022,5,1,0
Hyderabad,Telangana,17.327115,78.514503,2022-10-03,13:00,13,Monday,0,highway,1,1,fog,low,19,high,drunk driving,minor,3,1,0,No Festival,10,2022,3,0,0
Hyderabad,Telangana,17.427575,78.342284,2024-05-12,14:00,14,Sunday,1,urban,5,1,fog,low,15,medium,overspeeding,minor,2,1,0,No Festival,5,2024,12,0,0
Delhi,Delhi,28.692202,77.196168,2022-04-20,8:00,8,Wednesday,0,highway,4,0,fog,low,36,medium,weather,major,2,2,1,No Festival,4,2022,20,0,1
Chandigarh,Punjab,30.612649,76.787449,2023-11-24,17:00,17,Friday,0,highway,4,1,rain,medium,34,medium,overspeeding,minor,1,1,1,No Festival,11,2023,24,0,0
Hyderabad,Telangana,17.544894,78.329222,2024-10-09,1:00,1,Wednesday,0,rural,1,1,fog,low,22,low,weather,minor,1,1,0,No Festival,10,2024,9,1,0
Chandigarh,Punjab,30.767392,76.882048,2023-09-02,15:00,15,Saturday,1,rural,1,0,fog,low,33,low,drunk driving,minor,2,1,0,No Festival,9,2023,2,0,0
Delhi,Delhi,28.785631,76.966778,2023-01-11,0:00,0,Wednesday,0,highway,6,1,clear,high,23,medium,overspeeding,minor,3,2,0,No Festival,1,2023,11,1,0
Pune,Maharashtra,18.407203,73.960547,2022-05-09,16:00,16,Monday,0,rural,4,1,clear,high,38,low,overspeeding,minor,2,1,0,No Festival,5,2022,9,0,0
Chandigarh,Punjab,30.774165,76.77224,2024-05-18,0:00,0,Saturday,1,urban,5,1,rain,low,37,medium,poor road,minor,5,4,0,No Festival,5,2024,18,1,0
Kolkata,West Bengal,22.405189,88.254042,2024-06-23,18:00,18,Sunday,1,urban,2,0,rain,low,33,low,overspeeding,minor,5,3,1,No Festival,6,2024,23,0,0
Hyderabad,Telangana,17.281099,78.502817,2024-08-05,9:00,9,Monday,0,rural,3,0,clear,high,30,high,overspeeding,minor,2,1,1,No Festival,8,2024,5,0,0
Hyderabad,Telangana,17.447574,78.365019,2024-02-15,5:00,5,Thursday,0,highway,1,0,clear,high,19,low,overspeeding,minor,5,4,0,No Festival,2,2024,15,1,0
Delhi,Delhi,28.542556,77.082931,2022-04-14,3:00,3,Thursday,0,rural,5,0,rain,medium,17,low,weather,minor,5,0,0,No Festival,4,2022,14,1,0
Pune,Maharashtra,18.617874,73.783152,2022-10-27,18:00,18,Thursday,0,rural,3,0,fog,low,20,high,poor road,major,5,1,1,No Festival,10,2022,27,0,1
Chandigarh,Punjab,30.669069,76.851427,2024-06-28,20:00,20,Friday,0,rural,6,0,fog,low,28,low,drunk driving,minor,4,3,0,No Festival,6,2024,28,1,0
Kolkata,West Bengal,22.434836,88.482318,2023-01-23,21:00,21,Monday,0,urban,3,0,clear,high,39,medium,distraction,major,4,4,0,No Festival,1,2023,23,1,1
Delhi,Delhi,28.664617,76.910816,2024-02-23,10:00,10,Friday,0,urban,4,0,fog,low,23,high,overspeeding,minor,3,0,1,No Festival,2,2024,23,0,0
Hyderabad,Telangana,17.333778,78.421411,2025-03-22,11:00,11,Saturday,1,rural,3,0,fog,low,18,low,overspeeding,major,4,3,0,No Festival,3,2025,22,0,1
Chandigarh,Punjab,30.625644,76.734746,2023-02-06,19:00,19,Monday,0,highway,3,0,clear,high,18,medium,weather,major,5,3,1,No Festival,2,2023,6,0,1
Bangalore,Karnataka,13.157419,77.665727,2025-03-10,9:00,9,Monday,0,urban,2,1,fog,low,34,low,distraction,fatal,2,2,1,No Festival,3,2025,10,0,1
Chandigarh,Punjab,30.669469,76.708948,2022-05-15,15:00,15,Sunday,1,rural,6,1,fog,low,31,medium,poor road,fatal,5,5,0,No Festival,5,2022,15,0,1
Chandigarh,Punjab,30.70773,76.839589,2023-06-09,5:00,5,Friday,0,rural,3,0,rain,medium,37,low,poor road,major,2,0,0,No Festival,6,2023,9,1,1
Chandigarh,Punjab,30.68999,76.85532,2022-02-17,0:00,0,Thursday,0,highway,3,1,clear,high,34,low,weather,major,5,0,0,No Festival,2,2022,17,1,1
